"filename", "language", "(Unsupported)", "C++", "HTML", "JSON", "Swift", "YAML", "Dart", "Markdown", "XML", "JavaScript", "TypeScript", "JSON with Comments", "Batch", "PowerShell", "Properties", "Gradle", "comment", "blank", "total"
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\helpers\events.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 24, 1, 35
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\helpers\util.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 24, 1, 43
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\info.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\order.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\order_by.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\promise.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\query.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\servervalues.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\database-compat\test\transaction.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\index.esm2017.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 572, 0, 0, 0, 0, 0, 0, 278, 12, 862
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\index.esm2017.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 574, 0, 0, 0, 0, 0, 0, 278, 14, 866
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\index.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\index.standalone.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12554, 0, 0, 0, 0, 0, 0, 4912, 746, 18212
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\index.standalone.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\api\Database.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 47, 1, 75
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\api\Reference.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 131, 1, 208
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\api\TransactionResult.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 19, 1, 27
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\api\internal.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 25, 1, 42
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\api\onDisconnect.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 16, 1, 28
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\index.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 16, 1, 33
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\index.node.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 16, 1, 31
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\index.standalone.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 25, 1, 53
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\util\util.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\src\util\validation.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 16, 1, 19
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\browser\crawler_support.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\database.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\datasnapshot.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\helpers\events.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 24, 1, 35
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\helpers\util.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 24, 1, 43
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\info.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\order.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\order_by.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\promise.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\query.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\servervalues.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\database-compat\test\transaction.test.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 1, 18
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 571, 0, 0, 0, 0, 0, 0, 278, 11, 860
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\index.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\dist\node-esm\package.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\package.json", "JSON", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 75
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-compat\standalone\package.json", "JSON", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-types\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-types\index.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 19, 15, 179
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database-types\package.json", "JSON", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.cjs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9422, 0, 0, 0, 0, 0, 0, 4555, 86, 14063
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.cjs.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.esm2017.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9367, 0, 0, 0, 0, 0, 0, 4555, 84, 14006
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.esm2017.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.node.cjs.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9429, 0, 0, 0, 0, 0, 0, 4566, 88, 14083
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.node.cjs.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.standalone.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9401, 0, 0, 0, 0, 0, 0, 4538, 86, 14025
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\index.standalone.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\internal.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 733, 0, 0, 0, 0, 0, 2141, 126, 3000
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\index.node.esm.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 9372, 0, 0, 0, 0, 0, 0, 4566, 84, 14022
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\index.node.esm.js.map", "(Unsupported)", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\package.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 16, 1, 19
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api.standalone.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 16, 1, 31
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\Database.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 104, 1, 138
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\OnDisconnect.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 98, 1, 111
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\Reference.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 99, 1, 123
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\Reference_impl.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 979, 1, 1099
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\ServerValue.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 28, 1, 31
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\Transaction.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 69, 1, 84
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\api\test_access.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 23, 1, 32
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\AppCheckTokenProvider.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 19, 1, 31
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\AuthTokenProvider.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 20, 1, 50
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\CompoundWrite.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 62, 1, 82
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\PersistentConnection.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 45, 1, 136
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\ReadonlyRestClient.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 37, 1, 61
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\Repo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 57, 1, 145
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\RepoInfo.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 34, 1, 57
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\ServerActions.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 36, 1, 53
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\SnapshotHolder.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 19, 1, 27
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\SparseSnapshotTree.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 52, 1, 65
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\SyncPoint.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 65, 1, 92
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\SyncTree.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 124, 1, 167
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\WriteTree.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 158, 1, 206
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\operation\AckUserWrite.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 21, 1, 37
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\operation\ListenComplete.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 17, 1, 27
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\operation\Merge.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 17, 1, 34
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\operation\Operation.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 23, 1, 46
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\operation\Overwrite.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 17, 1, 29
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\ChildrenNode.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 52, 1, 113
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\IndexMap.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 25, 1, 44
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\LeafNode.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 49, 1, 84
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\Node.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 98, 1, 127
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\childSet.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 29, 1, 33
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\comparators.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 16, 1, 20
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\indexes\Index.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 38, 1, 51
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\indexes\KeyIndex.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 19, 1, 35
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\indexes\PathIndex.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 16, 1, 30
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\indexes\PriorityIndex.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 19, 1, 34
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\indexes\ValueIndex.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 19, 1, 32
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\nodeFromJSON.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 22, 1, 25
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\snap\snap.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 19, 1, 24
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\stats\StatsCollection.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 19, 1, 27
"c:\Users\Jhonatan Hostia\Desktop\Jhona\Proyectos\app_monitores\node_modules\@firebase\database\dist\node-esm\src\core\stats\StatsListener.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 21, 1, 31
